name,dept,area,count,adjustedcount,year
Rex Ying,Yale University,aaai,1.0,0.25,2021
Rex Ying,Yale University,aaai,1.0,0.25,2023
Rex Ying,Yale University,aaai,1.0,0.125,2025
Rex Ying,Yale University,acl,1.0,0.25,2023
Rex Ying,Yale University,cvpr,1.0,0.125,2023
Rex Ying,Yale University,emnlp,1.0,0.028571,2024
Rex Ying,Yale University,iclr,1.0,0.2,2020
Rex Ying,Yale University,iclr,1.0,0.33333,2024
Rex Ying,Yale University,icml,1.0,0.2,2018
Rex Ying,Yale University,icml,1.0,0.33333,2019
Rex Ying,Yale University,icml,1.0,0.16667,2020
Rex Ying,Yale University,icml,1.0,0.11111,2022
Rex Ying,Yale University,icml,2.0,0.31111,2023
Rex Ying,Yale University,icml,4.0,0.51805,2024
Rex Ying,Yale University,icml,4.0,0.65833,2025
Rex Ying,Yale University,ijcai,1.0,0.25,2021
Rex Ying,Yale University,kdd,1.0,0.16667,2018
Rex Ying,Yale University,kdd,1.0,0.16667,2020
Rex Ying,Yale University,kdd,1.0,0.16667,2021
Rex Ying,Yale University,kdd,1.0,0.1,2022
Rex Ying,Yale University,kdd,2.0,0.45833,2023
Rex Ying,Yale University,kdd,1.0,0.16667,2024
Rex Ying,Yale University,naacl,1.0,0.14286,2021
Rex Ying,Yale University,nips,1.0,0.33333,2017
Rex Ying,Yale University,nips,2.0,0.36667,2018
Rex Ying,Yale University,nips,2.0,0.45,2019
Rex Ying,Yale University,nips,1.0,0.33333,2020
Rex Ying,Yale University,nips,2.0,0.41667,2021
Rex Ying,Yale University,nips,5.0,1.5833,2023
Rex Ying,Yale University,nips,3.0,0.51786,2024
Rex Ying,Yale University,sigmod,1.0,0.33333,2024
Robert Soulé,Yale University,eurosys,1.0,0.2,2019
Robert Soulé,Yale University,eurosys,1.0,0.2,2020
Robert Soulé,Yale University,nsdi,1.0,0.33333,2007
Robert Soulé,Yale University,nsdi,1.0,0.16667,2009
Robert Soulé,Yale University,nsdi,2.0,0.25,2018
Robert Soulé,Yale University,nsdi,1.0,0.1,2021
Robert Soulé,Yale University,pldi,1.0,0.16667,2024
Robert Soulé,Yale University,sigcomm,1.0,0.1,2018
Robert Soulé,Yale University,sosp,1.0,0.125,2017
Robert Soulé,Yale University,usenixatc,1.0,0.25,2016
Robert Soulé,Yale University,usenixatc,1.0,0.066667,2017
Robert Soulé,Yale University,vldb,1.0,0.14286,2010
Robert Soulé,Yale University,vldb,1.0,0.2,2021
Rui Wang 0004,Zhejiang University,cvpr,1.0,0.090909,2023
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.2,2007
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.2,2009
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.25,2014
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.33333,2015
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.25,2017
Rui Wang 0004,Zhejiang University,eurographics,2.0,0.41667,2018
Rui Wang 0004,Zhejiang University,eurographics,2.0,0.33333,2020
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.25,2021
Rui Wang 0004,Zhejiang University,eurographics,2.0,0.325,2022
Rui Wang 0004,Zhejiang University,eurographics,1.0,0.2,2024
Rui Wang 0004,Zhejiang University,ijcai,1.0,0.2,2024
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.1,2006
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.2,2009
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.16667,2016
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.125,2022
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.11111,2024
Rui Wang 0004,Zhejiang University,siggraph,1.0,0.125,2025
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.25,2008
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.16667,2013
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.16667,2014
Rui Wang 0004,Zhejiang University,siggraph-asia,2.0,0.4,2015
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.2,2016
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.14286,2019
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.1,2022
Rui Wang 0004,Zhejiang University,siggraph-asia,2.0,0.25,2023
Rui Wang 0004,Zhejiang University,siggraph-asia,1.0,0.11111,2024
Rui Wang 0004,Zhejiang University,vr,1.0,0.33333,2019
Ruzica Piskac,Yale University,aaai,1.0,0.2,2020
Ruzica Piskac,Yale University,ase,1.0,0.2,2022
Ruzica Piskac,Yale University,cav,1.0,0.5,2008
Ruzica Piskac,Yale University,cav,1.0,0.33333,2011
Ruzica Piskac,Yale University,cav,2.0,0.58333,2013
Ruzica Piskac,Yale University,cav,1.0,0.33333,2014
Ruzica Piskac,Yale University,cav,1.0,0.5,2015
Ruzica Piskac,Yale University,cav,1.0,0.33333,2016
Ruzica Piskac,Yale University,cav,1.0,0.25,2019
Ruzica Piskac,Yale University,cav,1.0,0.14286,2024
Ruzica Piskac,Yale University,ccs,1.0,0.16667,2022
Ruzica Piskac,Yale University,ccs,1.0,0.125,2023
Ruzica Piskac,Yale University,iccad,1.0,0.1,2024
Ruzica Piskac,Yale University,ijcai,1.0,0.125,2023
Ruzica Piskac,Yale University,issta,1.0,0.2,2022
Ruzica Piskac,Yale University,nsdi,1.0,0.14286,2020
Ruzica Piskac,Yale University,nsdi,1.0,0.1,2021
Ruzica Piskac,Yale University,oopsla,2.0,0.4,2017
Ruzica Piskac,Yale University,oopsla,1.0,0.25,2021
Ruzica Piskac,Yale University,oopsla,1.0,0.33333,2022
Ruzica Piskac,Yale University,oopsla,1.0,0.14286,2024
Ruzica Piskac,Yale University,oopsla,1.0,0.33333,2025
Ruzica Piskac,Yale University,pldi,1.0,0.25,2010
Ruzica Piskac,Yale University,pldi,1.0,0.25,2013
Ruzica Piskac,Yale University,pldi,1.0,0.2,2019
Ruzica Piskac,Yale University,pldi,1.0,0.25,2022
Ruzica Piskac,Yale University,sigcse,1.0,0.5,2020
Ruzica Piskac,Yale University,sigmod,1.0,0.125,2024
Ruzica Piskac,Yale University,sigmod,1.0,0.125,2025
Ruzica Piskac,Yale University,usenixsec,1.0,0.2,2022
Ruzica Piskac,Yale University,usenixsec,1.0,0.11111,2024
Sahand Negahban,Yale University,icml,1.0,0.5,2010
Sahand Negahban,Yale University,icml,1.0,0.33333,2011
Sahand Negahban,Yale University,icml,1.0,0.2,2017
Sahand Negahban,Yale University,icml,1.0,0.2,2019
Sahand Negahban,Yale University,icml,1.0,0.25,2020
Sahand Negahban,Yale University,nips,1.0,0.5,2008
Sahand Negahban,Yale University,nips,1.0,0.25,2009
Sahand Negahban,Yale University,nips,1.0,0.33333,2010
Sahand Negahban,Yale University,nips,2.0,0.66667,2012
Sahand Negahban,Yale University,nips,1.0,0.5,2017
Sahand Negahban,Yale University,nips,1.0,0.33333,2021
Sai Wu,Zhejiang University,aaai,1.0,0.2,2021
Sai Wu,Zhejiang University,aaai,1.0,0.16667,2022
Sai Wu,Zhejiang University,aaai,1.0,0.2,2024
Sai Wu,Zhejiang University,aaai,2.0,0.23611,2025
Sai Wu,Zhejiang University,acl,1.0,0.25,2025
Sai Wu,Zhejiang University,iccv,1.0,0.2,2023
Sai Wu,Zhejiang University,icde,1.0,0.11111,2011
Sai Wu,Zhejiang University,icde,2.0,0.39286,2012
Sai Wu,Zhejiang University,icde,1.0,0.25,2013
Sai Wu,Zhejiang University,icde,1.0,0.16667,2015
Sai Wu,Zhejiang University,icde,1.0,0.16667,2016
Sai Wu,Zhejiang University,icde,1.0,0.16667,2018
Sai Wu,Zhejiang University,icde,1.0,0.16667,2019
Sai Wu,Zhejiang University,icde,1.0,0.16667,2021
Sai Wu,Zhejiang University,icde,1.0,0.16667,2022
Sai Wu,Zhejiang University,icde,1.0,0.2,2024
Sai Wu,Zhejiang University,iclr,1.0,0.14286,2023
Sai Wu,Zhejiang University,iclr,1.0,0.125,2025
Sai Wu,Zhejiang University,icml,1.0,0.16667,2021
Sai Wu,Zhejiang University,icml,2.0,0.36667,2023
Sai Wu,Zhejiang University,ijcai,1.0,0.14286,2022
Sai Wu,Zhejiang University,ijcai,2.0,0.36667,2025
Sai Wu,Zhejiang University,kdd,1.0,0.16667,2021
Sai Wu,Zhejiang University,nips,2.0,0.24286,2024
Sai Wu,Zhejiang University,sigir,1.0,0.2,2014
Sai Wu,Zhejiang University,sigmod,1.0,0.25,2008
Sai Wu,Zhejiang University,sigmod,2.0,0.53333,2010
Sai Wu,Zhejiang University,sigmod,2.0,0.45,2011
Sai Wu,Zhejiang University,sigmod,2.0,0.45,2016
Sai Wu,Zhejiang University,sigmod,1.0,0.16667,2022
Sai Wu,Zhejiang University,sigmod,1.0,0.2,2023
Sai Wu,Zhejiang University,sigmod,2.0,0.33333,2024
Sai Wu,Zhejiang University,sigmod,3.0,0.39286,2025
Sai Wu,Zhejiang University,vldb,1.0,0.25,2009
Sai Wu,Zhejiang University,vldb,2.0,0.5,2010
Sai Wu,Zhejiang University,vldb,1.0,0.2,2011
Sai Wu,Zhejiang University,vldb,1.0,0.16667,2012
Sai Wu,Zhejiang University,vldb,3.0,0.56667,2014
Sai Wu,Zhejiang University,vldb,1.0,0.125,2019
Sai Wu,Zhejiang University,vldb,1.0,0.14286,2023
Sai Wu,Zhejiang University,vldb,2.0,0.30952,2024
Sai Wu,Zhejiang University,vldb,4.0,0.53452,2025
Sai Wu,Zhejiang University,www,1.0,0.2,2020
Sai Wu,Zhejiang University,www,1.0,0.14286,2022
Sai Wu,Zhejiang University,www,1.0,0.14286,2024
Shanping Li,Zhejiang University,ase,1.0,0.16667,2016
Shanping Li,Zhejiang University,ase,1.0,0.2,2019
Shanping Li,Zhejiang University,ase,1.0,0.25,2020
Shanping Li,Zhejiang University,ase,1.0,0.16667,2021
Shanping Li,Zhejiang University,ase,1.0,0.25,2024
Shanping Li,Zhejiang University,fse,1.0,0.125,2022
Shanping Li,Zhejiang University,fse,1.0,0.16667,2025
Shanping Li,Zhejiang University,icse,1.0,0.16667,2019
Shanping Li,Zhejiang University,icse,2.0,0.33333,2021
Shanping Li,Zhejiang University,icse,1.0,0.2,2023
Shanping Li,Zhejiang University,icse,2.0,0.33333,2024
Shanping Li,Zhejiang University,issta,1.0,0.25,2016
Shanping Li,Zhejiang University,issta,2.0,0.33333,2024
Shijian Li,Zhejiang University,aaai,1.0,0.14286,2023
Shijian Li,Zhejiang University,aaai,1.0,0.16667,2024
Shijian Li,Zhejiang University,aaai,1.0,0.125,2025
Shijian Li,Zhejiang University,icde,1.0,0.125,2019
Shijian Li,Zhejiang University,icde,1.0,0.14286,2022
Shijian Li,Zhejiang University,iclr,2.0,0.26786,2025
Shijian Li,Zhejiang University,ijcai,1.0,0.25,2013
Shijian Li,Zhejiang University,ubicomp,1.0,0.16667,2011
Shijian Li,Zhejiang University,ubicomp,2.0,0.66667,2012
Shijian Li,Zhejiang University,ubicomp,2.0,0.225,2016
Shouling Ji,Zhejiang University,aaai,1.0,0.14286,2020
Shouling Ji,Zhejiang University,aaai,2.0,0.36667,2021
Shouling Ji,Zhejiang University,aaai,4.0,0.66111,2024
Shouling Ji,Zhejiang University,aaai,3.0,0.37897,2025
Shouling Ji,Zhejiang University,acl,1.0,0.14286,2025
Shouling Ji,Zhejiang University,ase,1.0,0.1,2021
Shouling Ji,Zhejiang University,ccs,1.0,0.25,2014
Shouling Ji,Zhejiang University,ccs,1.0,0.33333,2016
Shouling Ji,Zhejiang University,ccs,1.0,0.2,2018
Shouling Ji,Zhejiang University,ccs,2.0,0.23611,2020
Shouling Ji,Zhejiang University,ccs,6.0,0.71905,2021
Shouling Ji,Zhejiang University,ccs,2.0,0.325,2022
Shouling Ji,Zhejiang University,ccs,1.0,0.25,2023
Shouling Ji,Zhejiang University,ccs,2.0,0.26786,2024
Shouling Ji,Zhejiang University,cvpr,1.0,0.14286,2019
Shouling Ji,Zhejiang University,cvpr,1.0,0.14286,2021
Shouling Ji,Zhejiang University,emnlp,1.0,0.2,2020
Shouling Ji,Zhejiang University,emnlp,1.0,0.125,2023
Shouling Ji,Zhejiang University,fse,1.0,0.14286,2025
Shouling Ji,Zhejiang University,iccv,1.0,0.14286,2023
Shouling Ji,Zhejiang University,icde,1.0,0.14286,2018
Shouling Ji,Zhejiang University,icde,1.0,0.14286,2019
Shouling Ji,Zhejiang University,icde,1.0,0.11111,2020
Shouling Ji,Zhejiang University,icde,1.0,0.1,2021
Shouling Ji,Zhejiang University,icde,1.0,0.2,2025
Shouling Ji,Zhejiang University,iclr,1.0,0.2,2023
Shouling Ji,Zhejiang University,icml,1.0,0.25,2025
Shouling Ji,Zhejiang University,icse,1.0,0.11111,2022
Shouling Ji,Zhejiang University,ijcai,1.0,0.14286,2019
Shouling Ji,Zhejiang University,ijcai,1.0,0.16667,2021
Shouling Ji,Zhejiang University,ijcai,2.0,0.30952,2024
Shouling Ji,Zhejiang University,ijcai,1.0,0.2,2025
Shouling Ji,Zhejiang University,issta,2.0,0.19091,2022
Shouling Ji,Zhejiang University,issta,1.0,0.11111,2024
Shouling Ji,Zhejiang University,kdd,1.0,0.125,2019
Shouling Ji,Zhejiang University,kdd,1.0,0.2,2020
Shouling Ji,Zhejiang University,ndss,1.0,0.2,2015
Shouling Ji,Zhejiang University,ndss,1.0,0.2,2019
Shouling Ji,Zhejiang University,ndss,1.0,0.14286,2022
Shouling Ji,Zhejiang University,ndss,3.0,0.41071,2024
Shouling Ji,Zhejiang University,ndss,1.0,0.16667,2025
Shouling Ji,Zhejiang University,nips,1.0,0.125,2023
Shouling Ji,Zhejiang University,nips,1.0,0.11111,2024
Shouling Ji,Zhejiang University,oakland,1.0,0.14286,2019
Shouling Ji,Zhejiang University,oakland,1.0,0.25,2020
Shouling Ji,Zhejiang University,oakland,2.0,0.21111,2022
Shouling Ji,Zhejiang University,oakland,1.0,0.125,2023
Shouling Ji,Zhejiang University,oakland,1.0,0.090909,2024
Shouling Ji,Zhejiang University,oakland,2.0,0.30952,2025
Shouling Ji,Zhejiang University,usenixsec,1.0,0.2,2015
Shouling Ji,Zhejiang University,usenixsec,1.0,0.14286,2019
Shouling Ji,Zhejiang University,usenixsec,3.0,0.47619,2020
Shouling Ji,Zhejiang University,usenixsec,3.0,0.42424,2021
Shouling Ji,Zhejiang University,usenixsec,3.0,0.45397,2022
Shouling Ji,Zhejiang University,usenixsec,5.0,0.60397,2023
Shouling Ji,Zhejiang University,usenixsec,6.0,0.85397,2024
Shouling Ji,Zhejiang University,usenixsec,4.0,0.57897,2025
Shouling Ji,Zhejiang University,vis,1.0,0.16667,2025
Shouling Ji,Zhejiang University,vldb,1.0,0.25,2016
Shouling Ji,Zhejiang University,www,1.0,0.33333,2019
Shouling Ji,Zhejiang University,www,1.0,0.125,2025
Shuibing He,Zhejiang University,asplos,1.0,0.14286,2022
Shuibing He,Zhejiang University,asplos,1.0,0.16667,2023
Shuibing He,Zhejiang University,eurosys,1.0,0.14286,2024
Shuibing He,Zhejiang University,fast,2.0,0.36111,2025
Shuibing He,Zhejiang University,hpca,2.0,0.21591,2023
Shuibing He,Zhejiang University,hpca,1.0,0.11111,2025
Shuibing He,Zhejiang University,ics,1.0,0.25,2020
Shuibing He,Zhejiang University,ics,1.0,0.16667,2021
Shuibing He,Zhejiang University,micro,1.0,0.2,2022
Shuibing He,Zhejiang University,sc,1.0,0.16667,2023
Shuibing He,Zhejiang University,sc,1.0,0.1,2024
Shuibing He,Zhejiang University,usenixatc,1.0,0.16667,2024
Shuibing He,Zhejiang University,vldb,1.0,0.1,2025
Shuiguang Deng,Zhejiang University,aaai,1.0,0.2,2024
Shuiguang Deng,Zhejiang University,acl,1.0,0.090909,2024
Shuiguang Deng,Zhejiang University,acl,1.0,0.125,2025
Shuiguang Deng,Zhejiang University,ase,1.0,0.2,2024
Shuiguang Deng,Zhejiang University,asplos,1.0,0.16667,2023
Shuiguang Deng,Zhejiang University,chiconf,1.0,0.14286,2018
Shuiguang Deng,Zhejiang University,cvpr,1.0,0.16667,2025
Shuiguang Deng,Zhejiang University,dac,1.0,0.2,2024
Shuiguang Deng,Zhejiang University,icde,2.0,0.29167,2024
Shuiguang Deng,Zhejiang University,icde,1.0,0.16667,2025
Shuiguang Deng,Zhejiang University,icml,1.0,0.16667,2024
Shuiguang Deng,Zhejiang University,ijcai,1.0,0.2,2024
Shuiguang Deng,Zhejiang University,ijcai,4.0,0.54091,2025
Shuiguang Deng,Zhejiang University,issta,1.0,0.16667,2023
Shuiguang Deng,Zhejiang University,kdd,1.0,0.25,2023
Shuiguang Deng,Zhejiang University,kdd,1.0,0.14286,2024
Shuiguang Deng,Zhejiang University,nips,1.0,0.25,2024
Shuiguang Deng,Zhejiang University,sigmod,1.0,0.1,2025
Shuiguang Deng,Zhejiang University,usenixsec,1.0,0.090909,2021
Shuiguang Deng,Zhejiang University,www,1.0,0.16667,2022
Shuiguang Deng,Zhejiang University,www,2.0,0.375,2024
Shuiguang Deng,Zhejiang University,www,1.0,0.11111,2025
Siliang Tang,Zhejiang University,aaai,1.0,0.16667,2013
Siliang Tang,Zhejiang University,aaai,1.0,0.125,2019
Siliang Tang,Zhejiang University,aaai,1.0,0.14286,2020
Siliang Tang,Zhejiang University,aaai,3.0,0.50952,2021
Siliang Tang,Zhejiang University,aaai,1.0,0.14286,2022
Siliang Tang,Zhejiang University,aaai,1.0,0.25,2023
Siliang Tang,Zhejiang University,aaai,1.0,0.16667,2024
Siliang Tang,Zhejiang University,acl,1.0,0.16667,2020
Siliang Tang,Zhejiang University,acl,1.0,0.16667,2021
Siliang Tang,Zhejiang University,acl,1.0,0.16667,2022
Siliang Tang,Zhejiang University,acl,1.0,0.2,2024
Siliang Tang,Zhejiang University,acl,2.0,0.18333,2025
Siliang Tang,Zhejiang University,cvpr,1.0,0.14286,2020
Siliang Tang,Zhejiang University,cvpr,2.0,0.23611,2022
Siliang Tang,Zhejiang University,cvpr,2.0,0.25397,2024
Siliang Tang,Zhejiang University,cvpr,3.0,0.31111,2025
Siliang Tang,Zhejiang University,emnlp,1.0,0.2,2017
Siliang Tang,Zhejiang University,emnlp,1.0,0.11111,2019
Siliang Tang,Zhejiang University,emnlp,3.0,0.55952,2022
Siliang Tang,Zhejiang University,emnlp,1.0,0.16667,2024
Siliang Tang,Zhejiang University,iccv,2.0,0.23611,2021
Siliang Tang,Zhejiang University,iccv,3.0,0.43333,2023
Siliang Tang,Zhejiang University,iclr,1.0,0.1,2024
Siliang Tang,Zhejiang University,icml,1.0,0.16667,2022
Siliang Tang,Zhejiang University,icml,1.0,0.2,2023
Siliang Tang,Zhejiang University,icml,3.0,0.28874,2024
Siliang Tang,Zhejiang University,icml,4.0,0.27484,2025
Siliang Tang,Zhejiang University,ijcai,1.0,0.16667,2015
Siliang Tang,Zhejiang University,ijcai,2.0,0.30952,2020
Siliang Tang,Zhejiang University,ijcai,1.0,0.25,2022
Siliang Tang,Zhejiang University,ijcai,1.0,0.25,2023
Siliang Tang,Zhejiang University,ijcai,1.0,0.25,2024
Siliang Tang,Zhejiang University,ijcai,1.0,0.14286,2025
Siliang Tang,Zhejiang University,kdd,1.0,0.11111,2022
Siliang Tang,Zhejiang University,naacl,1.0,0.14286,2019
Siliang Tang,Zhejiang University,nips,1.0,0.125,2021
Siliang Tang,Zhejiang University,nips,1.0,0.11111,2022
Siliang Tang,Zhejiang University,nips,2.0,0.21111,2024
Siliang Tang,Zhejiang University,sigir,1.0,0.16667,2013
Siliang Tang,Zhejiang University,sigir,1.0,0.1,2024
Siliang Tang,Zhejiang University,www,2.0,0.41667,2024
Siliang Tang,Zhejiang University,www,1.0,0.125,2025
Siwei Tan,Zhejiang University,asplos,2.0,0.24286,2024
Siwei Tan,Zhejiang University,dac,1.0,0.16667,2024
Siwei Tan,Zhejiang University,dac,1.0,0.125,2025
Siwei Tan,Zhejiang University,fse,1.0,0.125,2025
Siwei Tan,Zhejiang University,hpca,1.0,0.14286,2023
Siwei Tan,Zhejiang University,hpca,1.0,0.2,2025
Siwei Tan,Zhejiang University,iccad,1.0,0.16667,2023
Siwei Tan,Zhejiang University,isca,1.0,0.125,2025
Siwei Tan,Zhejiang University,micro,1.0,0.083333,2023
Siwei Tan,Zhejiang University,vis,1.0,0.090909,2023
Siwei Tan,Zhejiang University,vis,1.0,0.11111,2024
Smita Krishnaswamy,Yale University,cvpr,1.0,0.5,2019
Smita Krishnaswamy,Yale University,dac,1.0,0.33333,2008
Smita Krishnaswamy,Yale University,dac,1.0,0.33333,2009
Smita Krishnaswamy,Yale University,dac,1.0,0.33333,2012
Smita Krishnaswamy,Yale University,iccad,1.0,0.25,2007
Smita Krishnaswamy,Yale University,iccad,1.0,0.25,2009
Smita Krishnaswamy,Yale University,iccad,1.0,0.33333,2010
Smita Krishnaswamy,Yale University,icml,1.0,0.5,2018
Smita Krishnaswamy,Yale University,icml,1.0,0.2,2020
Smita Krishnaswamy,Yale University,icml,1.0,0.125,2021
Smita Krishnaswamy,Yale University,icml,1.0,0.125,2023
Smita Krishnaswamy,Yale University,nips,1.0,0.25,2018
Smita Krishnaswamy,Yale University,nips,1.0,0.25,2019
Smita Krishnaswamy,Yale University,nips,1.0,0.14286,2020
Smita Krishnaswamy,Yale University,nips,2.0,0.28571,2022
Smita Krishnaswamy,Yale University,nips,1.0,0.14286,2023
Smita Krishnaswamy,Yale University,recomb,1.0,0.125,2024
Song Li 0006,Zhejiang University,ccs,1.0,0.25,2017
Song Li 0006,Zhejiang University,ccs,1.0,0.25,2023
Song Li 0006,Zhejiang University,fse,1.0,0.25,2021
Song Li 0006,Zhejiang University,fse,1.0,0.11111,2025
Song Li 0006,Zhejiang University,imc,1.0,0.5,2020
Song Li 0006,Zhejiang University,ndss,1.0,0.33333,2017
Song Li 0006,Zhejiang University,ndss,1.0,0.33333,2022
Song Li 0006,Zhejiang University,oakland,1.0,0.14286,2023
Song Li 0006,Zhejiang University,oakland,1.0,0.14286,2025
Song Li 0006,Zhejiang University,usenixsec,1.0,0.25,2019
Song Li 0006,Zhejiang University,usenixsec,1.0,0.25,2022
Song Li 0006,Zhejiang University,www,1.0,0.2,2025
Steven W. Zucker,Yale University,cvpr,2.0,1.0,1996
Steven W. Zucker,Yale University,cvpr,2.0,0.75,1997
Steven W. Zucker,Yale University,cvpr,2.0,0.58333,1999
Steven W. Zucker,Yale University,cvpr,1.0,0.5,2003
Steven W. Zucker,Yale University,cvpr,1.0,0.5,2006
Steven W. Zucker,Yale University,eccv,1.0,0.5,1994
Steven W. Zucker,Yale University,eccv,2.0,1.0,1996
Steven W. Zucker,Yale University,eccv,1.0,0.33333,1998
Steven W. Zucker,Yale University,eccv,1.0,0.5,2000
Steven W. Zucker,Yale University,eccv,1.0,0.5,2002
Steven W. Zucker,Yale University,eccv,1.0,0.5,2006
Steven W. Zucker,Yale University,iccv,1.0,0.25,1988
Steven W. Zucker,Yale University,iccv,1.0,0.5,1993
Steven W. Zucker,Yale University,iccv,1.0,0.5,1995
Steven W. Zucker,Yale University,iccv,2.0,0.58333,1998
Steven W. Zucker,Yale University,iccv,2.0,0.58333,1999
Steven W. Zucker,Yale University,iccv,1.0,0.5,2001
Steven W. Zucker,Yale University,iccv,1.0,0.5,2005
Steven W. Zucker,Yale University,iccv,1.0,0.33333,2007
Steven W. Zucker,Yale University,iclr,1.0,0.2,2024
Steven W. Zucker,Yale University,icra,1.0,0.5,1988
Steven W. Zucker,Yale University,ijcai,1.0,0.33333,1975
Steven W. Zucker,Yale University,nips,1.0,0.5,2013
Steven W. Zucker,Yale University,nips,1.0,0.5,2014
Steven W. Zucker,Yale University,siggraph,1.0,0.5,1981
Tesca Fitzgerald,Yale University,iclr,1.0,0.14286,2025
Tesca Fitzgerald,Yale University,ijcai,1.0,0.14286,2021
Theodore Kim,Yale University,eurographics,1.0,1.0,2015
Theodore Kim,Yale University,eurographics,1.0,0.16667,2019
Theodore Kim,Yale University,eurographics,2.0,1.25,2020
Theodore Kim,Yale University,siggraph,1.0,0.25,2008
Theodore Kim,Yale University,siggraph,1.0,0.5,2013
Theodore Kim,Yale University,siggraph,1.0,0.33333,2014
Theodore Kim,Yale University,siggraph,1.0,0.25,2015
Theodore Kim,Yale University,siggraph,2.0,0.58333,2018
Theodore Kim,Yale University,siggraph,1.0,0.33333,2019
Theodore Kim,Yale University,siggraph,1.0,0.33333,2021
Theodore Kim,Yale University,siggraph,1.0,0.33333,2025
Theodore Kim,Yale University,siggraph-asia,1.0,0.33333,2008
Theodore Kim,Yale University,siggraph-asia,1.0,0.5,2009
Theodore Kim,Yale University,siggraph-asia,1.0,0.2,2015
Theodore Kim,Yale University,siggraph-asia,2.0,0.5,2016
Theodore Kim,Yale University,siggraph-asia,1.0,0.25,2021
Theodore Kim,Yale University,siggraph-asia,1.0,0.25,2024
Tianjia Shao,Zhejiang University,aaai,3.0,0.45833,2021
Tianjia Shao,Zhejiang University,aaai,2.0,0.36667,2022
Tianjia Shao,Zhejiang University,aaai,1.0,0.16667,2025
